num,devicetime,id_an,latitude,longitude,name,phone,servertime,speed,status,date,time,time_stop,info,Landmark,hari
1,2018-03-20T19:41:50.000Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T19:41:52.154Z,0,Stop,2018-03-20,19:41:52,0:02:22,Ngetem,Perumahan,Selasa
1,2018-03-20T19:44:14.052Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T19:44:14.052Z,0,Stop,2018-03-20,19:44:14,0:03:00,Ngetem,Perumahan,Selasa
1,2018-03-20T19:47:14.869Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T19:47:14.869Z,0,Stop,2018-03-20,19:47:14,0:03:00,Ngetem,Perumahan,Selasa
1,2018-03-20T19:50:14.710Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T19:50:14.710Z,0,Stop,2018-03-20,19:50:14,0:03:00,Ngetem,Perumahan,Selasa
1,2018-03-20T19:53:14.709Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T19:53:14.709Z,0,Stop,2018-03-20,19:53:14,0:03:00,Ngetem,Perumahan,Selasa
1,2018-03-20T19:56:14.527Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T19:56:14.527Z,0,Stop,2018-03-20,19:56:14,0:02:17,Ngetem,Perumahan,Selasa
1,2018-03-20T19:58:29.000Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T19:58:31.327Z,0,Stop,2018-03-20,19:58:31,0:00:43,Menurunkan Penumpang,,Selasa
1,2018-03-20T19:59:14.286Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T19:59:14.286Z,0,Stop,2018-03-20,19:59:14,0:03:00,Ngetem,Perumahan,Selasa
1,2018-03-20T20:02:14.104Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T20:02:14.104Z,0,Stop,2018-03-20,20:02:14,0:03:00,Ngetem,Perumahan,Selasa
1,2018-03-20T20:05:14.019Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T20:05:14.019Z,0,Stop,2018-03-20,20:05:14,0:01:36,Ngetem,Perumahan,Selasa
1,2018-03-20T20:06:49.000Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T20:06:50.961Z,0,Stop,2018-03-20,20:06:50,0:01:23,Ngetem,Perumahan,Selasa
1,2018-03-20T20:08:13.822Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T20:08:13.822Z,0,Stop,2018-03-20,20:08:13,0:03:00,Ngetem,Perumahan,Selasa
1,2018-03-20T20:11:13.759Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T20:11:13.759Z,0,Stop,2018-03-20,20:11:13,0:03:01,Ngetem,Perumahan,Selasa
1,2018-03-20T20:14:14.617Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T20:14:14.617Z,0,Stop,2018-03-20,20:14:14,0:00:56,Menurunkan Penumpang,,Selasa
1,2018-03-20T20:15:09.000Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T20:15:10.597Z,0,Stop,2018-03-20,20:15:10,0:02:04,Ngetem,Perumahan,Selasa
1,2018-03-20T20:17:14.417Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T20:17:14.417Z,0,Stop,2018-03-20,20:17:14,0:03:00,Ngetem,Perumahan,Selasa
1,2018-03-20T20:20:14.256Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T20:20:14.256Z,0,Stop,2018-03-20,20:20:14,0:03:00,Ngetem,Perumahan,Selasa
1,2018-03-20T20:23:14.054Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T20:23:14.054Z,0,Stop,2018-03-20,20:23:14,0:00:16,Menurunkan Penumpang,,Selasa
1,2018-03-20T20:23:28.000Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T20:23:30.135Z,0,Stop,2018-03-20,20:23:30,0:02:43,Ngetem,Perumahan,Selasa
1,2018-03-20T20:26:13.934Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T20:26:13.934Z,0,Stop,2018-03-20,20:26:13,0:03:25,Macet,Perumahan,Selasa
1,2018-03-20T20:29:38.771Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T20:29:38.771Z,0,Stop,2018-03-20,20:29:38,0:02:11,Ngetem,Perumahan,Selasa
1,2018-03-20T20:31:48.000Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T20:31:49.648Z,0,Stop,2018-03-20,20:31:49,0:02:14,Ngetem,Perumahan,Selasa
1,2018-03-20T20:34:03.509Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T20:34:03.509Z,0,Stop,2018-03-20,20:34:03,0:04:14,Macet,Perumahan,Selasa
1,2018-03-20T20:38:17.309Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T20:38:17.309Z,0,Stop,2018-03-20,20:38:17,0:01:52,Ngetem,Perumahan,Selasa
1,2018-03-20T20:40:07.000Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T20:40:09.410Z,0,Stop,2018-03-20,20:40:09,0:01:08,Ngetem,Perumahan,Selasa
1,2018-03-20T20:41:17.186Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T20:41:17.186Z,0,Stop,2018-03-20,20:41:17,0:03:00,Ngetem,Perumahan,Selasa
1,2018-03-20T20:44:17.028Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T20:44:17.028Z,0,Stop,2018-03-20,20:44:17,0:02:59,Ngetem,Perumahan,Selasa
1,2018-03-20T20:47:16.884Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T20:47:16.884Z,0,Stop,2018-03-20,20:47:16,0:01:12,Ngetem,Perumahan,Selasa
1,2018-03-20T20:48:27.000Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T20:48:28.864Z,0,Stop,2018-03-20,20:48:28,0:01:48,Ngetem,Perumahan,Selasa
1,2018-03-20T20:50:16.763Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T20:50:16.763Z,0,Stop,2018-03-20,20:50:16,0:03:00,Ngetem,Perumahan,Selasa
1,2018-03-20T20:53:16.582Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T20:53:16.582Z,0,Stop,2018-03-20,20:53:16,0:03:00,Ngetem,Perumahan,Selasa
1,2018-03-20T20:56:16.521Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T20:56:16.521Z,0,Stop,2018-03-20,20:56:16,0:00:32,Menurunkan Penumpang,,Selasa
1,2018-03-20T20:56:46.000Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T20:56:48.440Z,0,Stop,2018-03-20,20:56:48,0:02:28,Ngetem,Perumahan,Selasa
1,2018-03-20T20:59:16.362Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T20:59:16.362Z,0,Stop,2018-03-20,20:59:16,0:03:00,Ngetem,Perumahan,Selasa
